system;commit_sha;date;developer;file;action
moment;5b9d611e9c40d1ac50b88cce8c45c3a4a76d6553;2012-06-11 13:20:00.0;dev-542;moment.js;MODIFIED
moment;4c33c3d98604b4a06748886bc0fd4c9e26647478;2013-08-19 18:15:44.0;dev-552;lang/mr.js;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;build.js;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;site/docs/index.html;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;site/index.html;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;moment.min.js;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;moment.js;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;package.json;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;site/js/moment.min.js;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;site/test/index.html;MODIFIED
moment;f43051df14ec7cb16f9d363c5c024d67687d0355;2011-11-17 22:46:51.0;dev-552;site/js/home.min.js;MODIFIED
moment;9e754e44565370f4943a583fc7dc12b3de2f5da0;2011-11-11 17:43:28.0;dev-630;build.js;MODIFIED
moment;dcbaa37ed100914c9cba21924fb0d08ffe2f04b1;2011-11-06 22:28:06.0;dev-641;site/js/moment.min.js;MODIFIED
moment;dcbaa37ed100914c9cba21924fb0d08ffe2f04b1;2011-11-06 22:28:06.0;dev-641;moment.js;MODIFIED
moment;dcbaa37ed100914c9cba21924fb0d08ffe2f04b1;2011-11-06 22:28:06.0;dev-641;moment.min.js;MODIFIED
moment;dcbaa37ed100914c9cba21924fb0d08ffe2f04b1;2011-11-06 22:28:06.0;dev-641;site/js/home.min.js;MODIFIED
moment;31a700354f483c5d404c852fbaf5ed14e4823239;2013-04-24 06:12:38.0;dev-539;test/moment/weekday.js;ADDED
moment;a05fec84f049fcc4ad81e2c220f430a708458b8a;2014-04-12 16:22:25.0;dev-535;CONTRIBUTING.md;MODIFIED
moment;c823fbcbce189894792792e35c1bc7f42d783a37;2013-06-01 10:31:10.0;dev-890;test/moment/duration.js;MODIFIED
moment;9e4a010aa32b9cbff5905eeccc8cbd36faa3e8ed;2013-08-25 16:44:02.0;dev-852;lang/lt.js;ADDED
moment;9e4a010aa32b9cbff5905eeccc8cbd36faa3e8ed;2013-08-25 16:44:02.0;dev-852;test/lang/lt.js;ADDED
moment;cff0859eb010d0620d93b20484829b4ec758d644;2014-07-30 02:30:42.0;dev-535;benchmarks/results.json;ADDED
moment;cff0859eb010d0620d93b20484829b4ec758d644;2014-07-30 02:30:42.0;dev-535;.gitignore;MODIFIED
moment;cff0859eb010d0620d93b20484829b4ec758d644;2014-07-30 02:30:42.0;dev-535;Gruntfile.js;MODIFIED
moment;cff0859eb010d0620d93b20484829b4ec758d644;2014-07-30 02:30:42.0;dev-535;benchmarks/clone.js;ADDED
moment;cff0859eb010d0620d93b20484829b4ec758d644;2014-07-30 02:30:42.0;dev-535;moment.js;MODIFIED
moment;cff0859eb010d0620d93b20484829b4ec758d644;2014-07-30 02:30:42.0;dev-535;package.json;MODIFIED
moment;25ef40b50b5fa3fc3cd38c61491d8d6761eb9bf1;2012-11-07 21:43:40.0;dev-552;lang/et.js;MODIFIED
moment;25ef40b50b5fa3fc3cd38c61491d8d6761eb9bf1;2012-11-07 21:43:40.0;dev-552;test/lang/et.js;MODIFIED
moment;93600af080d39b20314d3c274570535e69d1087e;2015-10-05 15:03:37.0;dev-718;README.md;MODIFIED
