system;commit_sha;date;developer;file;action
monolog;ffb170183435df21b38bc24ba1fd20da153cd52e;2014-04-08 05:43:04.0;dev-1208;src/Monolog/Formatter/LogstashFormatter.php;MODIFIED
monolog;9c7cb32b8355683c0ab43bb077c0297e75f9cbe8;2011-06-09 18:00:06.0;dev-1037;composer.json;ADDED
monolog;70290e7087e1954f7c885682f5a6e9ea262a6739;2014-01-21 08:47:47.0;dev-1008;tests/Monolog/Formatter/JsonFormatterTest.php;MODIFIED
monolog;7ae4630d87fb1f256deaf98044bcc1b32f3e3df4;2012-12-21 06:34:37.0;dev-1037;.travis.yml;MODIFIED
monolog;505f9b34811adcd2c6425baa3249a245d190aab7;2011-08-02 17:11:08.0;dev-1119;tests/Monolog/Handler/FirePHPHandlerTest.php;MODIFIED
monolog;e63dff26eae6af9093f03d9b19d727eed7587101;2013-11-13 17:37:04.0;dev-1006;src/Monolog/Logger.php;MODIFIED
monolog;ebda097b2317e26b4fd6fea74a821dc1aa771f24;2015-07-13 23:07:15.0;dev-1088;src/Monolog/Handler/CubeHandler.php;MODIFIED
monolog;01e1ee7541afc8d8b960f41ed4ce73c4fc461066;2013-07-28 16:16:34.0;dev-1037;src/Monolog/ErrorHandler.php;MODIFIED
monolog;01e1ee7541afc8d8b960f41ed4ce73c4fc461066;2013-07-28 16:16:34.0;dev-1037;tests/Monolog/ErrorHandlerTest.php;ADDED
monolog;180313742e23030dd88a09797c2e72eaa64961b2;2014-04-03 17:14:21.0;dev-1071;src/Monolog/Formatter/WildfireFormatter.php;MODIFIED
monolog;180313742e23030dd88a09797c2e72eaa64961b2;2014-04-03 17:14:21.0;dev-1071;tests/Monolog/Formatter/WildfireFormatterTest.php;MODIFIED
monolog;9b350bb1fdec1f7f7128f9cba8038382610d0ce2;2014-12-28 14:31:31.0;dev-1037;src/Monolog/Handler/FilterHandler.php;MODIFIED
monolog;9b350bb1fdec1f7f7128f9cba8038382610d0ce2;2014-12-28 14:31:31.0;dev-1037;src/Monolog/Handler/FingersCrossedHandler.php;MODIFIED
monolog;9b350bb1fdec1f7f7128f9cba8038382610d0ce2;2014-12-28 14:31:31.0;dev-1037;src/Monolog/Handler/SamplingHandler.php;MODIFIED
monolog;bd28443b730895a6a3667d07c781e231f44d85d4;2012-04-06 12:30:26.0;dev-954;tests/Monolog/Handler/GelfHandlerTest.php;MODIFIED
monolog;6dd6f040e8bf6f8f4ad1d20f2e77f4e69ed11576;2011-05-08 13:26:39.0;dev-1055;README.mdown;MODIFIED
monolog;abc80e0db8ad31c03b373977fc997e980800f9c2;2012-04-23 13:27:40.0;dev-1037;CHANGELOG.mdown;MODIFIED
monolog;b5b4d3bae1744e4c3b6f5c95e2f5e6ce6239be86;2014-04-24 05:44:31.0;dev-1055;src/Monolog/Handler/RotatingFileHandler.php;MODIFIED
monolog;2c80f5d0d52e7308c39015ce6ab9fecfa50f3910;2014-08-07 14:07:19.0;dev-1141;src/Monolog/Processor/PsrLogMessageProcessor.php;MODIFIED
monolog;c362f9a07a98891ca18db4d5420c86acc17d85d9;2013-10-18 04:46:19.0;dev-1079;src/Monolog/Handler/FlowdockHandler.php;ADDED
monolog;f630bdf7de8137e0fc01612f389672430ba2c4a9;2014-06-15 11:38:49.0;dev-1142;README.mdown;MODIFIED
monolog;7567cecfa5f60e9a311e96d8becec2e232748155;2014-04-23 10:56:51.0;dev-1037;src/Monolog/Handler/ChromePHPHandler.php;MODIFIED
monolog;7567cecfa5f60e9a311e96d8becec2e232748155;2014-04-23 10:56:51.0;dev-1037;tests/Monolog/Handler/FirePHPHandlerTest.php;MODIFIED
monolog;7567cecfa5f60e9a311e96d8becec2e232748155;2014-04-23 10:56:51.0;dev-1037;src/Monolog/Handler/FirePHPHandler.php;MODIFIED
monolog;7567cecfa5f60e9a311e96d8becec2e232748155;2014-04-23 10:56:51.0;dev-1037;tests/Monolog/Handler/ChromePHPHandlerTest.php;MODIFIED
monolog;af3a65e4e0039aa5658b534ccef06b2a6e8f363c;2013-09-23 13:58:59.0;dev-1209;doc/usage.md;MODIFIED
monolog;cac38601f4b3f1d945bb716553591211c862baf1;2012-04-27 12:39:21.0;dev-954;README.mdown;MODIFIED
monolog;18083500616be240cd3d509d2ebe9a9d6f1a9507;2011-02-20 18:26:29.0;dev-1037;src/Monolog/Handler/TestHandler.php;ADDED
monolog;12f12f2d4ca830e2b5fb6f2b675b209863d1b8ae;2013-05-02 13:32:35.0;dev-1004;src/Monolog/Handler/SyslogHandler.php;MODIFIED
monolog;5bee6fe56c2e8d1fc22b5188d49b6a2500df065f;2014-12-17 07:47:08.0;dev-1037;src/Monolog/Handler/SyslogUdp/UdpSocket.php;MODIFIED
monolog;5bee6fe56c2e8d1fc22b5188d49b6a2500df065f;2014-12-17 07:47:08.0;dev-1037;tests/Monolog/Handler/UdpSocketTest.php;MODIFIED
